,Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date,Sales
1773,Whatsapp,4.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 14:56:00,8800.0
1774,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-17 17:26:00,4300.0
1775,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 18:38:00,7100.0
1776,Whatsapp,2.0,1900.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-17 18:38:00,3800.0
1777,Whatsapp,1.0,4150.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 08:34:00,4150.0
1778,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2250.0
1779,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2250.0
1780,Whatsapp,1.0,2150.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2150.0
1781,Whatsapp,1.0,2240.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2240.0
1782,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2250.0
1783,Whatsapp,1.0,2450.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 08:34:00,2450.0
1784,Whatsapp,1.0,2210.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 08:34:00,2210.0
1785,Whatsapp,1.0,2300.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 08:34:00,2300.0
1786,Whatsapp,1.0,2700.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 08:34:00,2700.0
1787,Whatsapp,1.0,2200.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 08:34:00,2200.0
1788,Whatsapp,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-18 09:13:00,2400.0
1789,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 09:13:00,2450.0
1790,Whatsapp,1.0,3000.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-18 10:03:00,3000.0
1791,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-18 12:19:00,2200.0
1792,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 12:40:00,2250.0
1793,Whatsapp,1.0,2150.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-18 12:40:00,2150.0
1794,Whatsapp,1.0,2200.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-18 12:40:00,2200.0
1795,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 14:10:00,2150.0
1796,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 14:10:00,2250.0
1797,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 14:10:00,2150.0
1798,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 16:02:00,2200.0
1799,Whatsapp,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-18 16:02:00,2400.0
1800,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 16:02:00,2250.0
1801,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 16:02:00,2450.0
1802,Whatsapp,1.0,3280.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 17:32:00,3280.0
1803,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 18:11:00,2200.0
1804,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-18 18:11:00,2450.0
1805,Whatsapp,3.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-18 20:32:00,10650.0
1806,Whatsapp,5.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-19 14:39:00,11250.0
1807,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-19 14:39:00,4600.0
1808,Whatsapp,3.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-19 14:39:00,6600.0
1809,Whatsapp,2.0,2930.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-19 15:54:00,5860.0
1810,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-19 15:54:00,2300.0
1811,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-19 17:06:00,2250.0
1812,Mobile App,5.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-19 21:18:00,11250.0
1813,Mobile App,5.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-19 21:18:00,11250.0
1814,Mobile App,1.0,3200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-19 21:18:00,3200.0
1815,Mobile App,1.0,3200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-19 21:18:00,3200.0
1816,Mobile App,1.0,2930.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-19 21:18:00,2930.0
1817,Mobile App,1.0,4150.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-19 21:18:00,4150.0
1818,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-20 13:30:00,7100.0
1819,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-20 13:30:00,4300.0
1820,Whatsapp,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-20 13:30:00,4500.0
1821,Whatsapp,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 09:41:00,4700.0
1822,Whatsapp,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-21 09:41:00,4150.0
1823,Web App,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-21 10:13:00,4150.0
1824,Whatsapp,5.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-21 10:45:00,10750.0
1825,Whatsapp,5.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-21 10:45:00,11250.0
1826,Whatsapp,2.0,2700.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-21 10:45:00,5400.0
1827,Mobile App,1.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-21 13:12:00,3500.0
1828,Whatsapp,2.0,1920.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-21 13:42:00,3840.0
1829,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 13:42:00,2200.0
1830,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 13:42:00,2450.0
1831,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 13:42:00,2240.0
1832,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 13:42:00,4300.0
1833,Mobile App,24.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 15:16:00,54000.0
1834,Mobile App,30.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-21 15:16:00,64500.0
1835,Mobile App,1.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-21 16:10:00,2150.0
1836,Whatsapp,1.0,2930.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 09:23:00,2930.0
1837,Whatsapp,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 09:34:00,4500.0
1838,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 10:40:00,4400.0
1839,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 10:40:00,4600.0
1840,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 11:35:00,3550.0
1841,Whatsapp,1.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 11:35:00,3500.0
1842,Web App,1.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 11:41:00,3500.0
1843,Web App,3.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 11:41:00,10650.0
1844,Whatsapp,5.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:08:00,12250.0
1845,Whatsapp,5.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:08:00,11250.0
1846,Whatsapp,5.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:08:00,12250.0
1847,Whatsapp,1.0,0.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 13:08:00,0.0
1848,Whatsapp,10.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 13:10:00,35500.0
1849,Whatsapp,10.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:20:00,22500.0
1850,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:20:00,2250.0
1851,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:20:00,2200.0
1852,Whatsapp,2.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 13:20:00,4800.0
1853,Whatsapp,30.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 13:26:00,67500.0
1854,Whatsapp,6.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 14:15:00,14100.0
1855,Whatsapp,2.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 14:30:00,7000.0
1856,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 14:30:00,7100.0
1857,Mobile App,5.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 15:08:00,17750.0
1858,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 17:30:00,4300.0
1859,Whatsapp,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 17:30:00,4700.0
1860,Whatsapp,1.0,3280.0,General Trade,Home Care,delivered,Household Clean,2020-12-22 17:30:00,3280.0
1861,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-22 17:30:00,2200.0
1862,Whatsapp,1.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-22 21:42:00,2150.0
1863,Mobile App,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-23 09:05:00,4400.0
1864,Mobile App,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 09:05:00,2150.0
1865,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 10:19:00,2200.0
1866,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 10:19:00,2250.0
1867,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 10:30:00,2450.0
1868,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 10:30:00,2450.0
1869,Mobile App,20.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 11:31:00,45000.0
1870,Mobile App,20.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 13:04:00,43000.0
1871,Mobile App,50.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 13:04:00,107500.0
1872,Mobile App,70.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 13:04:00,157500.0
1873,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:03:00,2250.0
1874,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:03:00,2150.0
1875,Whatsapp,1.0,3280.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:03:00,3280.0
1876,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:03:00,2240.0
1877,Mobile App,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:47:00,4700.0
1878,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:59:00,4300.0
1879,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 15:59:00,2250.0
1880,Whatsapp,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 17:00:00,4500.0
1881,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 17:00:00,2200.0
1882,Mobile App,50.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 21:04:00,112500.0
1883,Mobile App,50.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-23 21:04:00,107500.0
1884,Whatsapp,2.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 10:36:00,4800.0
1885,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 10:36:00,4400.0
1886,Web App,2.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 11:01:00,7000.0
1887,Web App,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 11:01:00,3550.0
1888,Whatsapp,1.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-24 11:14:00,3550.0
1889,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 11:19:00,2200.0
1890,Mobile App,5.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 12:01:00,17750.0
1891,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 12:36:00,4400.0
1892,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 16:45:00,3550.0
1893,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 16:45:00,2150.0
1894,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-24 16:45:00,2200.0
1895,Whatsapp,1.0,1920.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-24 16:45:00,1920.0
1896,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 16:45:00,2200.0
1897,Mobile App,3.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-24 17:13:00,10650.0
1898,Mobile App,5.0,3500.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-24 17:13:00,17500.0
1899,Whatsapp,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-24 17:53:00,4700.0
1900,Mobile App,25.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-28 09:36:00,55000.0
1901,Mobile App,20.0,2300.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-28 09:36:00,46000.0
1902,Whatsapp,1.0,3500.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-28 09:47:00,3500.0
1903,Whatsapp,1.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-28 09:47:00,3550.0
1904,Whatsapp,1.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-28 09:47:00,2450.0
1905,Whatsapp,2.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-28 09:47:00,4400.0
1906,Whatsapp,2.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-28 09:47:00,4500.0
1907,Whatsapp,1.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-28 09:47:00,2450.0
1908,Mobile App,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-28 11:41:00,4700.0
1909,Mobile App,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-28 11:46:00,7100.0
1910,Mobile App,2.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-28 11:46:00,4400.0
1911,Mobile App,0.5,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-28 13:06:00,1750.0
1912,Mobile App,5.0,2100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-28 15:49:00,10500.0
1913,Mobile App,5.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-28 15:49:00,11250.0
1914,Mobile App,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-28 15:49:00,10750.0
1915,Whatsapp,3.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-29 07:59:00,10650.0
1916,Whatsapp,2.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-29 07:59:00,4400.0
1917,Whatsapp,5.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 09:30:00,12250.0
1918,Whatsapp,5.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 09:30:00,11000.0
1919,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 09:30:00,7100.0
1920,Whatsapp,10.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 09:39:00,23000.0
1921,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 09:39:00,7100.0
1922,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 09:39:00,10750.0
1923,Whatsapp,2.0,2450.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 09:42:00,4900.0
1924,Whatsapp,1.0,2200.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 09:42:00,2200.0
1925,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 09:42:00,2250.0
1926,Whatsapp,1.0,3500.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 09:42:00,3500.0
1927,Whatsapp,2.0,2450.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 09:42:00,4900.0
1928,Whatsapp,1.0,3550.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-29 09:42:00,3550.0
1929,Whatsapp,1.0,3500.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-29 09:42:00,3500.0
1930,Whatsapp,2.0,2200.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 10:11:00,4400.0
1931,Whatsapp,2.0,2400.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-29 10:11:00,4800.0
1932,Whatsapp,2.0,2450.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-29 10:11:00,4900.0
1933,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 11:52:00,3550.0
1934,Whatsapp,1.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-29 12:17:00,2200.0
1935,Whatsapp,3.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 12:21:00,10650.0
1936,Whatsapp,5.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-29 13:24:00,10750.0
1937,Whatsapp,1.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-29 13:24:00,2200.0
1938,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 14:07:00,10750.0
1939,Whatsapp,3.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:07:00,10650.0
1940,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 14:14:00,10750.0
1941,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,4400.0
1942,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,4600.0
1943,Whatsapp,2.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,5400.0
1944,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,7100.0
1945,Whatsapp,2.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,7000.0
1946,Whatsapp,1.0,2210.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-29 14:15:00,2210.0
1947,Whatsapp,1.0,3640.0,General Trade,Home Care,delivered,Household Clean,2020-12-29 18:00:00,3640.0
1948,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 09:51:00,4600.0
1949,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 09:51:00,3550.0
1950,Whatsapp,1.0,1920.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-30 09:51:00,1920.0
1951,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 11:29:00,3550.0
1952,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 11:29:00,4400.0
1953,Mobile App,35.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-30 12:32:00,75250.0
1954,Mobile App,5.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 12:32:00,17750.0
1955,Mobile App,5.0,3500.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 12:32:00,17500.0
1956,Mobile App,5.0,1920.0,Wholesale,Home Care,delivered,Kitchen Supplies,2020-12-30 15:43:00,9600.0
1957,Mobile App,25.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-30 15:43:00,53750.0
1958,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-30 17:09:00,3550.0
1959,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-30 17:09:00,10750.0
1960,Mobile App,5.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-30 18:44:00,11250.0
1961,Mobile App,10.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-30 18:44:00,21500.0
1962,Mobile App,20.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-30 18:44:00,43000.0
1963,Mobile App,15.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 08:03:00,32250.0
1964,Mobile App,7.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 08:03:00,15400.0
1965,Mobile App,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 10:15:00,4400.0
1966,Mobile App,5.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 10:55:00,11200.0
1967,Mobile App,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 10:55:00,7100.0
1968,Whatsapp,2.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 10:57:00,7100.0
1969,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 10:57:00,4300.0
1970,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 10:57:00,2240.0
1971,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 10:57:00,4600.0
1972,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 10:57:00,4400.0
1973,Whatsapp,1.0,3640.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 12:01:00,3640.0
1974,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 14:38:00,3550.0
1975,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-31 14:38:00,2150.0
1976,Whatsapp,1.0,4350.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-31 16:51:00,4350.0
1977,Mobile App,20.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-31 20:15:00,43000.0
1978,Whatsapp,6.0,2100.0,General Trade,Home Care,delivered,Fabric Clean,2021-01-04 08:49:00,12600.0
1979,Whatsapp,4.0,2250.0,General Trade,Home Care,delivered,Household Clean,2021-01-04 08:49:00,9000.0
